Label,ImageSource
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S102_005_00011820.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S103_004_00112327.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S105_001_00342928.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S106_002_00460429.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S107_006_01014529.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S108_002_01103905.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S108_005_01113314.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S110_003_01285618.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S111_004_01361409.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S112_002_01452717.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S113_003_01551526.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S113_005_01534221.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S114_003_02050506.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S115_004_02134906.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S115_006_02124926.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S116_005_02242424.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S117_002_02334810.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S117_004_02324123.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S118_003_02441603.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S118_005_02450507.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S119_002_02570403.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S119_004_02555106.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S120_001_03040516.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S122_003_03161700.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S122_004_03170919.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S124_002_00123217.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S124_003_00120502.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S125_001_00201707.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S125_003_00191206.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S130_002_00544222.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S130_004_00535924.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S131_002_01005803.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S131_003_01025504.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S132_001_01092224.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S133_002_01162808.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S136_003_01391701.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\006_su_001_0018.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\006_su_001_0020.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\006_su_001_0028.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\007_su_001_0023.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\007_su_001_0027.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\007_su_001_0035.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\007_su_001_0039.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\008_su_001_0014.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\008_su_001_0019.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\009_su_002_0030.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\009_su_002_0065.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\009_su_003_0021.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\009_su_003_0023.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\010_su_002_0007.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\010_su_002_0016.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\014_su_004_0029.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\014_su_004_0035.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\014_su_004_0059.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\015_su_003_0015.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\015_su_003_0026.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\016_su_002_0013.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\016_su_002_0016.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\017_su_002_0018.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\017_su_002_0020.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\017_su_002_0032.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\018_su_002_0018.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\018_su_002_0025.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\019_su_002_0014.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\019_su_002_0017.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\019_su_002_0021.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\020_su_000_0009.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\020_su_000_0018.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\021_su_001_0018.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\021_su_001_0022.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\025_su_000_0015.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\025_su_000_0041.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\026_su_000_0019.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\026_su_000_0022.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\027_su_002_0010.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\027_su_002_0020.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\028_su_002_0016.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\028_su_002_0033.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\029_su_000_0009.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\029_su_000_0014.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\030_su_001_0014.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\030_su_001_0016.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\030_su_001_0025.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\084_su_004_0019.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\084_su_004_0022.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\084_su_004_0025.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\084_su_004_0040.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\084_su_004_0050.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\085_su_003_0022.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\085_su_003_0039.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\085_su_003_0043.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\087_su_002_0019.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\087_su_002_0024.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\088_su_000_0015.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\088_su_000_0025.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\102_su_000_0714.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\102_su_000_0732.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\102_su_000_0738.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\102_su_000_0744.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\102_su_000_0784.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\102_su_000_0792.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\102_su_000_0808.jpg
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S010_002_01593902.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S011_001_03141509.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S014_001_02405128.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S022_001_00021417.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S026_001_01383511.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S032_001_01345811.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S034_001_02293403.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S035_001_02500816.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S037_001_00233525.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S042_001_01435126.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S044_001_00044207.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S045_001_00155612.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S046_002_00021514.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S050_002_00013708.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S052_001_00115103.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S053_001_00022416.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S055_001_01064616.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S057_001_01270627.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S058_001_00020421.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S059_001_00121023.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S061_001_00015917.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S062_002_00125508.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S063_001_00223925.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S064_001_00012120.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S065_003_00124129.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S066_002_00232528.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S067_002_00020613.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S069_002_00013227.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S070_002_00111302.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S071_001_00241601.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S072_004_00012822.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S073_001_00120608.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S074_002_00221913.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S075_002_00324310.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S076_001_00014514.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S077_001_00100305.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S078_001_00014719.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S079_001_00111204.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S080_001_00215003.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S081_001_00014522.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S082_001_00091822.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S084_001_00261124.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S086_001_00114701.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S087_001_00015602.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S088_001_00114527.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S089_001_00221709.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S091_001_00112110.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S092_001_00013503.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S094_001_00011101.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S095_001_00093326.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S096_001_00175215.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S097_001_00264627.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S098_002_00335126.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S099_001_00434923.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S100_002_00533515.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S101_002_01015403.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S102_002_00023626.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S102_008_00005627.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S103_001_00120719.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S106_001_00455121.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S107_001_01012601.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S108_001_01111820.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S109_002_01192713.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S110_001_01283323.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S111_001_01370720.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S112_001_01454211.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S113_001_01545519.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S113_007_01531819.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S114_001_02045308.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S115_001_02132629.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S116_001_02241028.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S117_001_02333319.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S119_001_02565124.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S122_001_03164605.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S124_001_00120105.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S127_001_00343215.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S130_001_00543817.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S130_006_00532125.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S131_001_01023903.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S134_002_01233027.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S135_001_01331027.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S136_001_01390600.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S137_001_01454522.png
surprise,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\surprise\S138_004_01514425.png
